4.430765307903054781e+04,1.382288481477821165e+02,6.891378885882935720e+03,6.898848075844371124e+03,6.506347767943527288e+03,6.379301483085406289e+03,6.214364088661468486e+03,1.509384486732094956e+04,2.419405987579189241e+04,2.006119789866587598e+04,1.625728937141271308e+04,3.327695794431753598e+02,2.171860473973174521e+03,1.056587386635918477e+02,9.373277662606310514e+02,3.611015621759857908e+01,3.622522768157027713e+02,1.092246325879998068e+02,5.172283388287952448e+02,3.811627600746516578e+02,5.433784152235541853e+01
4.345536162011666602e+04,1.358558207117686720e+02,6.871833740867599772e+03,6.936748745569618222e+03,6.542644397823863983e+03,6.414604640145322264e+03,6.248021205686953181e+03,1.492151683759101797e+04,2.375728950529013673e+04,1.968036201039049047e+04,1.598806266709273586e+04,3.391990351005664479e+02,2.171367961427914452e+03,1.038043225888372803e+02,9.266261956144022633e+02,3.542465161870288171e+01,3.581164041021844469e+02,1.072999615678459975e+02,5.129144103087237454e+02,3.739268781974192848e+02,5.371746061532765992e+01
4.425562118454711162e+04,1.358558207117686720e+02,6.851455570934432217e+03,6.976284328190280576e+03,6.580513379925176196e+03,6.451431936574572319e+03,6.283124801307665621e+03,1.507370001348493497e+04,2.396563366416953068e+04,1.980062640952654328e+04,1.607135000616188336e+04,3.332078814407323648e+02,2.170886108761174455e+03,1.057972601811651430e+02,9.360767708374145286e+02,3.564112753714777426e+01,3.617688003236384588e+02,1.093777435068274997e+02,5.177264320196262588e+02,3.762119017810043147e+02,5.426532004854576741e+01
4.442130370617507288e+04,1.293299952627317850e+02,6.832328633948076458e+03,7.058897124027957943e+03,6.659665556392963481e+03,6.528389636799634900e+03,6.356458884845789726e+03,1.599612012317060726e+04,2.638476526100948831e+04,2.208267053307743481e+04,1.776247596468390839e+04,3.258041424700253401e+02,2.170937090814603835e+03,1.063911378312847660e+02,9.933590596488947995e+02,3.974880695953937959e+01,3.839068829560945915e+02,1.099855950020392470e+02,5.302313336954615579e+02,4.195707401284712432e+02,5.758603244341418304e+01
4.363972258002495801e+04,1.358558207117686720e+02,6.812799982903819910e+03,7.230703985725273924e+03,6.824370383359741027e+03,6.688452598247387868e+03,6.508892552697394422e+03,1.651553376364317228e+04,2.825694920013217052e+04,2.401121324534732412e+04,1.913063123687715779e+04,3.253588645845510428e+02,2.170828765464899789e+03,1.047942508764041492e+02,1.025614646722241105e+03,4.322018384162517890e+01,3.963728103274361274e+02,1.082322509893424751e+02,5.379580626450493810e+02,4.562130516615991382e+02,5.945592154911541627e+01
4.480964413559785316e+04,1.477209578918357806e+02,6.795638266432561068e+03,7.232619263155535009e+03,6.826207211503799044e+03,6.690237078308598029e+03,6.510591278675474314e+03,1.625094708023193198e+04,2.659210235873564307e+04,2.208349487529516409e+04,1.775573649809575727e+04,3.284840558887893280e+02,2.170676724028467106e+03,1.075322783028880309e+02,1.009183813682403070e+03,3.975029077553129753e+01,3.900227299255663524e+02,1.110679708622294584e+02,5.357247474919078059e+02,4.195864026306081200e+02,5.850340948883495429e+01
4.512048126622926793e+04,1.477209578918357806e+02,6.777339498409166481e+03,7.169717110137858981e+03,6.765889856766118100e+03,6.631631989900617555e+03,6.454794473017493146e+03,1.587717840750208416e+04,2.568079114206617669e+04,2.124377463119661843e+04,1.714741620119774598e+04,3.371254337029637895e+02,2.170548170296727676e+03,1.081614094206932180e+02,9.859727791058794537e+02,3.823879433615390866e+01,3.810522817800500093e+02,1.117568992031994668e+02,5.333502198033378363e+02,4.036317179927357301e+02,5.715784226700750281e+01
5.397914533491186739e+04,1.411951324427988936e+02,6.757176991782189361e+03,7.079024757912877249e+03,6.678954537265167346e+03,6.547140290093102521e+03,6.374322242685950187e+03,1.751909867765349190e+04,2.823426008503887715e+04,2.305715098546127774e+04,1.835676405517976309e+04,3.367924678274656571e+02,2.170068428337996920e+03,1.289774638088724714e+02,1.087936027882281905e+03,4.150287177383030013e+01,4.204583682636838375e+02,1.333707127898555029e+02,5.768175088664048644e+02,4.380858687237642926e+02,6.306875523955256568e+01
5.817511798296331835e+04,1.334827932757551991e+02,6.736190616551439234e+03,6.972218885635244078e+03,6.576619001338096496e+03,6.447644927698362153e+03,6.279515353150154624e+03,1.822325024745814153e+04,2.924629668546795438e+04,2.375914739299255598e+04,1.881096346717472989e+04,3.330926900092856613e+02,2.169846724260801693e+03,1.388418997044949492e+02,1.131663840367150669e+03,4.276646530738659635e+01,4.373580059389954044e+02,1.436259696466985076e+02,5.956185738345908476e+02,4.514238004668585518e+02,6.560370089084931067e+01
5.758913228760348284e+04,1.382288481477821165e+02,6.715064770089669764e+03,6.849394870348880431e+03,6.458996884433528976e+03,6.333239378203272281e+03,6.170440317174539814e+03,1.797365825961305381e+04,2.872361819200330865e+04,2.334499090647205594e+04,1.852951547081456738e+04,3.711565690860845734e+02,2.169324916615038092e+03,1.375407728286890006e+02,1.116164177921970577e+03,4.202098363164969896e+01,4.313677982307132766e+02,1.422818913043948044e+02,5.909488076332982018e+02,4.435548272229690383e+02,6.470516973460699717e+01
5.824886193089522567e+04,1.382288481477821165e+02,6.694188569780106263e+03,6.844383329437379871e+03,6.454198981577785162e+03,6.328571606135200454e+03,6.165988643374546882e+03,1.805823473485395880e+04,2.881187059365733876e+04,2.340114332948230003e+04,1.856283802503465995e+04,2.915460140873346973e+02,2.169252236578289740e+03,1.390746647863458065e+02,1.121416377034430980e+03,4.212205799306813958e+01,4.333976336364950157e+02,1.438727793389159615e+02,5.857154515564527628e+02,4.446217232601636624e+02,6.500964504547424383e+01
5.652643617347645340e+04,1.358558207117686720e+02,6.673286452077321883e+03,6.818250298325960102e+03,6.429181741929747659e+03,6.304231538067688234e+03,6.142773645013452551e+03,1.765051915360962448e+04,2.810629726112416756e+04,2.286624818210876401e+04,1.820190774967333709e+04,2.263908212780637541e+02,2.168988552645468189e+03,1.349813727077465728e+02,1.096097239439157647e+03,4.115924672779577520e+01,4.236124596866309844e+02,1.396368317058237949e+02,5.698368453150737878e+02,4.344587154600665144e+02,6.354186895299464766e+01
5.483055947683929116e+04,1.358558207117686720e+02,6.652359068619733989e+03,6.872969353763513936e+03,6.481567864451348214e+03,6.355197052001753946e+03,6.191379977425045581e+03,1.731476096438209788e+04,2.750758072047521637e+04,2.240654364168030588e+04,1.790196681375682238e+04,2.607450799978678333e+02,2.168402472924773974e+03,1.310493918449612920e+02,1.075246655888128316e+03,4.033177855502454889e+01,4.155542631451703528e+02,1.355520025571435383e+02,5.636988196032764336e+02,4.257243291919257899e+02,6.233313947177555292e+01
5.463776028868185676e+04,1.358558207117686720e+02,6.631069073482358363e+03,6.880509981488779886e+03,6.488788015421143427e+03,6.362220621789109828e+03,6.198077407177050191e+03,1.725942325754668491e+04,2.740424017318353071e+04,2.225749262385004113e+04,1.779281854527764517e+04,2.600614768336865268e+02,2.168062870497238237e+03,1.305768876584964175e+02,1.071810184293649172e+03,4.006348672293007240e+01,4.142261581811204678e+02,1.350686856065487405e+02,5.627306092466382097e+02,4.228923598531507650e+02,6.213392372716806733e+01
5.549180853860772913e+04,1.358558207117686720e+02,6.609611118961918692e+03,6.880168375012390243e+03,6.488460921900079484e+03,6.361902438081926448e+03,6.197774003690321479e+03,1.742264283106445509e+04,2.765218786555113911e+04,2.238384434474406953e+04,1.787439194435944955e+04,2.355004381342090198e+02,2.167683650698155361e+03,1.325451513906158425e+02,1.081946119809102811e+03,4.029091982053932242e+01,4.181434279455469323e+02,1.371168301825210563e+02,5.650048378796911948e+02,4.252930425501373293e+02,6.272151419183203558e+01
5.445201178201877337e+04,1.346693069937619214e+02,6.586238075637229485e+03,6.857291531861301337e+03,6.466557138029075759e+03,6.340594409102475765e+03,6.177454619221480243e+03,1.716652858255875981e+04,2.721824384942546021e+04,2.205459245852088134e+04,1.764807583268146118e+04,2.783759294334475385e+02,2.167225227361137058e+03,1.298739264011958312e+02,1.066041424976898952e+03,3.969826642533758587e+01,4.119966859814102236e+02,1.343503949794383914e+02,5.618055966296940369e+02,4.190372567118967595e+02,6.179950289721153212e+01
5.513234094140477828e+04,1.334827932757551991e+02,6.564120795322445701e+03,6.855130659597867634e+03,6.464488294877015505e+03,6.338581745302404670e+03,6.175535220955323894e+03,1.729202365465700132e+04,2.740788015400470977e+04,2.219068347381422791e+04,1.773819375103498896e+04,2.666643515924439498e+02,2.166704026388877537e+03,1.314332685083589922e+02,1.073834668954199742e+03,3.994323025286561091e+01,4.150085677117680234e+02,1.359663299434621422e+02,5.637558105654161409e+02,4.216229860024703271e+02,6.225128515676520635e+01
5.469835149440000532e+04,1.317030226987452011e+02,6.541686955745283740e+03,6.873039423157216333e+03,6.481634954762026609e+03,6.355262316539237872e+03,6.191442212534100690e+03,1.720973398489205647e+04,2.727264578627907031e+04,2.209040395739270753e+04,1.767005148703119630e+04,2.804870889787098349e+02,2.166221310045095379e+03,1.303761611698552088e+02,1.068724480461796702e+03,3.976272712330687398e+01,4.130336156374093548e+02,1.348685939117792714e+02,5.629108988237810536e+02,4.197176751904614207e+02,6.195504234561140322e+01
5.524602545582488528e+04,1.334827932757551991e+02,6.519020039705133968e+03,6.928059075235401906e+03,6.534321943694300899e+03,6.406510407567913717e+03,6.240304921563006246e+03,1.739940915201250027e+04,2.758635413971830712e+04,2.234110123227644362e+04,1.785451717605833255e+04,2.798705643754416883e+02,2.165777111297887132e+03,1.317261578948942997e+02,1.080503308339976229e+03,4.021398221809759832e+01,4.175858196483000029e+02,1.362633580002372469e+02,5.675379408081447536e+02,4.244809234132524125e+02,6.263787294724500043e+01
5.541800856527131691e+04,1.346693069937619214e+02,6.497716576596283630e+03,7.035869431473263830e+03,6.637599509298644989e+03,6.506937713273962800e+03,6.336019970643743363e+03,1.766461952026505969e+04,2.802511942946338240e+04,2.272636369218357140e+04,1.812522233194914588e+04,2.857963984958522587e+02,2.165313469470953351e+03,1.321648474989575845e+02,1.096972872208460331e+03,4.090745464593042868e+01,4.239508684863614576e+02,1.367129527843661378e+02,5.725482370471640934e+02,4.318009101514878694e+02,6.359263027295421011e+01
5.692505220695880416e+04,1.334827932757551991e+02,6.476420618332133927e+03,7.072109945771873754e+03,6.672327644557225540e+03,6.540698501668917743e+03,6.368185478624411189e+03,1.808748930699753691e+04,2.881509130247651410e+04,2.328941278747255274e+04,1.849618201945276451e+04,2.761598216905875915e+02,2.164945909635242515e+03,1.357200153941562633e+02,1.123233085964547172e+03,4.192094301745059681e+01,4.340997433679409028e+02,1.404083163101219611e+02,5.785780712346524979e+02,4.424988429619784824e+02,6.511496150519113257e+01
5.442783043992818421e+04,1.263637109677149510e+02,6.453377734222811341e+03,7.040770658409241150e+03,6.642295866327795011e+03,6.511503517693332469e+03,6.340370356357472701e+03,1.720709086079778717e+04,2.746775009409361155e+04,2.224975673700323387e+04,1.821836211671372439e+04,2.615794349057874797e+02,2.164351384385511665e+03,1.281833667909460530e+02,1.068560342455542695e+03,4.004956212660582082e+01,4.129701806591468767e+02,1.326658113565969472e+02,5.440940162667429831e+02,4.227453780030614325e+02,6.194552709887203434e+01
5.096673281137635786e+04,1.275502246857216733e+02,6.430476854801057925e+03,7.075022880065027493e+03,6.675119264586204736e+03,6.543412165442467085e+03,6.370770672755017586e+03,1.644733978735880373e+04,2.622050774672236730e+04,2.129207336058649162e+04,1.750664124750863994e+04,2.850274671125574173e+02,2.163872742114503126e+03,1.200753258498922094e+02,1.021379800794981747e+03,3.832573204905568076e+01,3.947361548966113105e+02,1.242645866649792623e+02,5.308784194107328176e+02,4.045493938511433498e+02,5.921042323449169231e+01
5.278312438227754319e+04,1.340760501347585887e+02,6.407837889915994310e+03,6.991370246159181988e+03,6.594965145307858620e+03,6.465484769174427129e+03,6.296518122055580534e+03,1.676350661575801132e+04,2.667450211174913784e+04,2.162637803799616086e+04,1.776338625818824585e+04,2.619786212417252500e+02,2.163233962389564113e+03,1.246068417452276265e+02,1.041013760838572580e+03,3.892748046839308529e+01,4.023241587781922703e+02,1.289199703631215073e+02,5.257024001267824360e+02,4.109011827219270572e+02,6.034862381672883913e+01
4.903859528995650908e+04,1.317030226987452011e+02,6.385464879844237657e+03,6.341223288769767350e+03,5.973040251874807836e+03,5.860046811573023660e+03,5.718587598959785282e+03,1.556166721941213837e+04,2.468790429149084230e+04,2.016161505590483648e+04,1.675562396557904503e+04,2.640484742690302937e+02,2.162931127092978386e+03,1.159279777110141225e+02,9.663795343254938643e+02,3.629090710062870784e+01,3.734800132658913299e+02,1.198983853061269116e+02,5.060314790994496548e+02,3.830706860621918963e+02,5.602200198988369806e+01
5.187336287094831641e+04,1.317030226987452011e+02,6.362594425678080370e+03,6.367392426624661312e+03,5.998038222107488764e+03,5.884408251059959184e+03,5.741878863930782245e+03,1.617652268007591556e+04,2.563663330722701357e+04,2.086079791353054316e+04,1.720501813378629595e+04,2.601577899007074848e+02,2.162149856737662049e+03,1.226502169135177240e+02,1.004562058432714366e+03,3.754943624435497895e+01,3.882365443218220094e+02,1.268758038116613704e+02,5.204577341790547962e+02,3.963551603570803081e+02,5.823548164827329288e+01
5.118415777525946032e+04,1.317030226987452011e+02,6.339547732900631672e+03,6.375776565267015030e+03,6.006047761658010131e+03,5.892213391433256220e+03,5.749340466742133685e+03,1.604846611636403759e+04,2.541213056737539591e+04,2.068909225763755967e+04,1.707273553016792721e+04,2.960332739710772216e+02,2.161589846390408638e+03,1.211000407623173629e+02,9.966097458262067903e+02,3.724036606374760794e+01,3.851631867927368944e+02,1.252666776065057945e+02,5.140294172715225614e+02,3.930927528951136196e+02,5.777447801891053558e+01
5.036687080105244240e+04,1.340760501347585887e+02,6.316472496667316591e+03,6.413813855890750347e+03,6.042389362164237355e+03,5.927624821056041583e+03,5.783189243845553392e+03,1.588643612918111103e+04,2.515685355645564414e+04,2.049894850301741099e+04,1.700373423911059217e+04,2.789498815434249650e+02,2.160962084348112512e+03,1.192009257534131450e+02,9.865476836221470194e+02,3.689810730543133843e+01,3.812744671003466692e+02,1.232956467373811762e+02,5.097233344666531139e+02,3.894800215573308151e+02,5.719117006505199896e+01
4.996936934992510942e+04,1.352625638527652825e+02,6.293458955399872139e+03,6.456223667434845083e+03,6.082915897211026277e+03,5.967108727651462686e+03,5.820922996671730289e+03,1.583148538832986742e+04,2.506527156129859941e+04,2.046578888129546613e+04,1.711546319165222667e+04,3.204355535324701236e+02,2.160816273208981329e+03,1.183104964314254346e+02,9.831352426152848238e+02,3.683841998633183579e+01,3.799556493199168017e+02,1.223626887614417882e+02,5.111875122314802411e+02,3.888499887446138246e+02,5.699334739798752025e+01
5.103066756297365646e+04,1.352625638527652825e+02,6.274828254813571220e+03,6.623727780198525579e+03,6.243057440247150225e+03,6.123074518086990793e+03,5.969895933533141033e+03,1.620250439240984633e+04,2.567508169765153434e+04,2.100199378356256420e+04,1.804718482515010692e+04,3.386507055330426965e+02,2.160482312935139817e+03,1.208694176696871949e+02,1.006175522768651490e+03,3.780358881041261299e+01,3.888601054178363370e+02,1.250059027910919696e+02,5.305135242919577649e+02,3.990378818876886839e+02,5.832901581267544344e+01
5.514067303888208698e+04,1.352625638527652825e+02,6.254326925590794417e+03,7.168565575065033045e+03,6.764785801338626698e+03,6.630559146958903511e+03,6.453772884917490956e+03,1.765909204721406059e+04,2.814647700442317000e+04,2.310015020228127833e+04,1.964172538884767710e+04,4.282168586578611666e+02,2.159699064893007744e+03,1.307148245115768646e+02,1.096629616131993316e+03,4.158027036410629762e+01,4.238182091331374863e+02,1.352009567559513243e+02,5.884736130102489824e+02,4.389028538433443032e+02,6.357273136997061869e+01
6.127169595555035630e+04,1.500939853278492251e+02,6.235397411589167859e+03,7.319633798353972452e+03,6.909674491039015265e+03,6.771311945488736455e+03,6.587753977765583841e+03,1.916694580956140271e+04,3.072398246642991944e+04,2.501873245125743415e+04,2.060286630340400370e+04,2.379750945233696200e+02,2.159229147583396752e+03,1.457891884568333012e+02,1.190267334773763196e+03,4.503371841226338290e+01,4.600066994294736560e+02,1.508246600240407531e+02,6.017356108054586912e+02,4.753559165738912498e+02,6.900100491442104556e+01
5.650994648316741223e+04,1.898421948810740787e+02,6.214947438872171915e+03,7.316989510441697348e+03,6.907137515163718490e+03,6.768848082024273936e+03,6.585409466934350348e+03,1.822680961363991810e+04,2.947479004647303373e+04,2.402438506706563567e+04,1.982408017733677843e+04,2.959027883409754622e+02,2.158846174124885692e+03,1.350473178928129698e+02,1.131884877007038995e+03,4.324389312071814118e+01,4.374434307273580202e+02,1.396539693738252197e+02,5.857735698586801618e+02,4.564633162742470631e+02,6.561651460910370304e+01
5.793327500307513401e+04,1.945882497531009676e+02,6.194491595445520943e+03,7.279957329406055578e+03,6.871611394830785684e+03,6.734343170255067889e+03,6.552572979636237505e+03,1.855323918567746659e+04,3.017172574654485288e+04,2.449695635348116775e+04,2.009220796730412621e+04,3.311181903037491452e+02,2.158596571508168381e+03,1.386071773127782478e+02,1.152156153430570612e+03,4.409452143626609910e+01,4.452777404562592096e+02,1.433326164790859139e+02,5.993834159596949576e+02,4.654421707161421864e+02,6.679166106843888429e+01
6.068956903732737555e+04,1.898421948810740787e+02,6.173908754706813852e+03,7.216153230780671947e+03,6.810416144812613311e+03,6.674895622848625862e+03,6.495986564886508859e+03,1.907691271655127639e+04,3.096546742819828796e+04,2.506072228827819708e+04,2.036831205774203409e+04,3.447236343202616808e+02,2.158379591326159243e+03,1.451731133571868781e+02,1.184676279697834389e+03,4.510930011890075519e+01,4.578459051972306497e+02,1.501384816983241706e+02,6.114238387517129922e+02,4.761537234772857232e+02,6.867688577958459462e+01
5.759965236071664549e+04,1.987410477661244954e+02,3.231086702694889027e+03,7.268115541500175823e+03,6.860252460075236741e+03,6.723309725955940849e+03,6.542071839691501737e+03,1.847894009402602751e+04,2.990661916930862208e+04,2.426909672024628890e+04,1.987166319649276556e+04,3.215050787678041502e+02,2.158353793629844404e+03,1.377731393971754699e+02,1.147542179839016399e+03,4.368437409644332092e+01,4.434945622566246470e+02,1.424675875351331911e+02,5.901225872943011836e+02,4.611128376846795049e+02,6.652418433849369706e+01
5.845631503518916725e+04,2.017073320611412726e+02,1.784615940752712049e+03,6.598649364789042011e+03,6.219073637065002004e+03,6.099721820326429224e+03,5.947598299245779344e+03,1.825155133181425481e+04,2.947121086550596374e+04,2.394696232333261287e+04,1.959140963843700956e+04,3.537320271902665354e+02,2.157939404050121993e+03,1.394055212286857568e+02,1.133421337705665337e+03,4.310453218199869951e+01,4.380372319635421263e+02,1.441619740042349918e+02,5.881297862989423493e+02,4.549922841433196368e+02,6.570558479453131895e+01
5.832102769048780465e+04,1.987410477661244954e+02,1.791193743707717658e+03,6.067210473728358011e+03,5.711467110458195748e+03,5.605008579569608628e+03,5.474561948558463882e+03,1.777381615945939120e+04,2.864715054123643495e+04,2.330913019723420075e+04,1.911852694792416878e+04,3.693596000371334753e+02,2.157756435701959163e+03,1.388559610292507784e+02,1.103753983502428127e+03,4.195643435502155683e+01,4.265715878270253825e+02,1.436000866994362752e+02,5.761588459947753336e+02,4.428734737474497933e+02,6.398573817405380737e+01
5.686048180594906444e+04,1.945882497531009676e+02,1.473633827587114865e+03,5.898944336962154921e+03,5.550999360400493060e+03,5.448439040689429930e+03,5.324577337709116364e+03,1.727353234843977771e+04,2.780484469124102543e+04,2.266993763016557568e+04,1.865359800856304355e+04,2.843144470161163895e+02,2.157208384822402877e+03,1.352201840158732580e+02,1.072686358838110209e+03,4.080588773429803240e+01,4.145647763625546531e+02,1.398359566086847963e+02,5.598385640260195260e+02,4.307288149731459157e+02,6.218471645438319939e+01
5.475685963132057077e+04,1.898421948810740787e+02,1.445337621007548023e+03,5.709590155426639285e+03,5.370565548382723136e+03,5.272291231781690840e+03,5.155674274814942692e+03,1.664939355656508997e+04,2.670743626544516883e+04,2.184475072209749487e+04,1.805767544853028085e+04,3.207839893831516065e+02,2.157062287109964927e+03,1.301406268933900208e+02,1.033927339862692179e+03,3.932055129977548802e+01,3.995854453575621505e+02,1.345730497995482438e+02,5.439094095135235420e+02,4.150502637198524098e+02,5.993781680363431974e+01
5.476344394305975584e+04,1.945882497531009676e+02,1.451999991369207692e+03,5.663620702238802551e+03,5.326784755665539706e+03,5.229535233139794400e+03,5.114650264659680033e+03,1.657777430432380424e+04,2.651692286600117222e+04,2.164731099933919904e+04,1.790109995841252021e+04,2.954463581050096082e+02,2.156549569728984807e+03,1.301409704769461371e+02,1.029479784298508321e+03,3.896515979881056069e+01,3.978665833037713355e+02,1.345747550419243623e+02,5.411096891533426287e+02,4.112989089874447473e+02,5.967998749556569038e+01
5.379686737096923753e+04,2.017073320611412726e+02,1.472633353574219882e+03,5.687384938795520611e+03,5.349416424524315516e+03,5.251637884386170299e+03,5.135858870157340789e+03,1.635647727666919309e+04,2.612403922392795357e+04,2.131148077714557076e+04,1.766484626044877950e+04,2.968567978546716404e+02,2.156588644344226395e+03,1.278618761039549412e+02,1.015737238881156941e+03,3.836066539886202520e+01,3.925554546400606455e+02,1.322136722810028857e+02,5.360129020477771746e+02,4.049181347657658421e+02,5.888331819600909256e+01
5.332032527285993274e+04,2.147589829592151318e+02,1.472299715420826260e+03,5.777644803869930001e+03,5.435396570318742306e+03,5.335593922931037923e+03,5.216393554991967903e+03,1.630046559055376201e+04,2.599475056216357552e+04,2.120778412389536970e+04,1.758628610805038988e+04,3.238361004143717423e+02,2.155898116401771404e+03,1.267569727487295239e+02,1.012258913173388692e+03,3.817401142301166317e+01,3.912111741732903170e+02,1.310609686689290925e+02,5.407528691580772602e+02,4.029478983540120112e+02,5.868167612599354044e+01
5.584598126472790318e+04,2.147589829592151318e+02,1.816645293712580951e+03,5.860220855809594468e+03,5.514087672945522172e+03,5.412412427806089909e+03,5.290046653889819936e+03,1.686817025509595260e+04,2.692816175749041577e+04,2.190101783584411896e+04,1.803289637800637502e+04,3.098168630651865101e+02,2.155650506906561986e+03,1.326689458860536490e+02,1.047513372841458704e+03,3.942183210451941022e+01,4.048360861223028451e+02,1.372007111750152148e+02,5.495846760570944980e+02,4.161193388810382316e+02,6.072541291834542676e+01
5.398701333979142510e+04,2.147589829592151318e+02,1.464649867217795418e+03,5.926007979422234712e+03,5.576800552774231619e+03,5.473619008414928430e+03,5.348707459974554695e+03,1.650623281531001703e+04,2.635452190443674408e+04,2.146756149553837531e+04,1.772096683889713313e+04,3.437929419570276650e+02,2.154949224299580692e+03,1.282091230211303241e+02,1.025037057830752019e+03,3.864161069196907761e+01,3.961495875674403919e+02,1.325778688116418493e+02,5.476342574544371473e+02,4.078836684152291241e+02,5.942243813511606021e+01
